symbol,date,open,high,low,close,adj_close,volume,source
3MINDIA,2005-01-03,584,585,580,581.1,532.1367,1387,yahoo
3MINDIA,2005-01-04,566.6,579.95,565.55,570,521.972,376,yahoo
3MINDIA,2005-01-05,560,560,550,550,503.6572,1013,yahoo
3MINDIA,2005-01-06,560,560,540.85,550.05,503.7029,814,yahoo
3MINDIA,2005-01-07,590,590,560,561,513.7303,313,yahoo
3MINDIA,2005-01-10,579,580,552,552.5,505.9465,8001,yahoo
3MINDIA,2005-01-11,555,557.9,550,552.95,506.3586,540,yahoo
3MINDIA,2005-01-12,560,560,526,538.55,493.1719,3310,yahoo
3MINDIA,2005-01-13,552,552,538,538,492.6683,200,yahoo
3MINDIA,2005-01-14,537.15,538,532,532.05,487.2196,135,yahoo
3MINDIA,2005-01-17,533.05,539,521.3,526,481.6794,722,yahoo
3MINDIA,2005-01-18,529.5,530,524,525.6,481.3131,376,yahoo
3MINDIA,2005-01-19,528.9,533.8,520.05,521.9,477.9249,751,yahoo
3MINDIA,2005-01-20,520,524.85,512.1,524.85,480.6263,647,yahoo
3MINDIA,2005-01-24,520,575,520,558.3,511.2578,3488,yahoo
3MINDIA,2005-01-25,572.95,572.95,545,550.55,504.1608,2874,yahoo
3MINDIA,2005-01-27,551,579.5,550,559.75,512.5856,682,yahoo
3MINDIA,2005-01-28,560,560,550,551.05,504.6187,2617,yahoo
3MINDIA,2005-01-31,575,576,565,573.85,525.4976,2967,yahoo
3MINDIA,2005-02-01,570,605,570,597.25,546.9259,1279,yahoo
3MINDIA,2005-02-02,610,610,598,598,547.6127,1341,yahoo
3MINDIA,2005-02-03,592.55,624,592,619.05,566.889,1895,yahoo
3MINDIA,2005-02-04,648,648,608.2,620,567.759,488,yahoo
3MINDIA,2005-02-07,625,635,610,610.5,559.0594,802,yahoo
3MINDIA,2005-02-08,613,620,611.05,615,563.1804,214,yahoo
3MINDIA,2005-02-09,615,615,582.25,604.75,553.7939,615,yahoo
3MINDIA,2005-02-10,600,605,598,601.05,550.4057,3125,yahoo
3MINDIA,2005-02-11,583.05,594.95,580.1,588.55,538.959,305,yahoo
3MINDIA,2005-02-14,647,647,531,561.75,514.4171,1536,yahoo
3MINDIA,2005-02-15,600,600,563,584.65,535.3876,2266,yahoo
3MINDIA,2005-02-16,575,598.95,566,581,532.0451,1011,yahoo
3MINDIA,2005-02-17,610,610,565.8,570.75,522.6588,265,yahoo
3MINDIA,2005-02-18,580,581.05,566.75,569.95,521.9262,156,yahoo
3MINDIA,2005-02-21,561,580,552,572.35,524.1239,1284,yahoo
3MINDIA,2005-02-22,580,580,561.15,562.9,515.4702,597,yahoo
3MINDIA,2005-02-23,563.55,578.95,558.1,560.4,513.1809,920,yahoo
3MINDIA,2005-02-24,565.15,583.9,560.55,575.2,526.7338,2857,yahoo
3MINDIA,2005-02-25,589.9,593.5,570.1,581.55,532.5488,4370,yahoo
3MINDIA,2005-02-28,563,567,550,554.3,507.5949,2116,yahoo
3MINDIA,2005-03-01,551,551,518.2,530.1,485.4339,1711,yahoo
3MINDIA,2005-03-02,532,535.7,528,532,487.1739,540,yahoo
3MINDIA,2005-03-03,540,545,529,533.05,488.1353,1340,yahoo
3MINDIA,2005-03-04,510,543.95,510,526,481.6794,1470,yahoo
3MINDIA,2005-03-07,501,540,501,519.65,475.8645,1147,yahoo
3MINDIA,2005-03-08,520,530,490,529.1,484.5182,1352,yahoo
3MINDIA,2005-03-09,483.15,540,483.15,518.85,475.1318,2012,yahoo
3MINDIA,2005-03-10,550,550,532,540,494.4998,3484,yahoo
3MINDIA,2005-03-11,545,550,525,550,503.6572,3645,yahoo
3MINDIA,2005-03-14,550,550,525,529.55,484.9303,748,yahoo
3MINDIA,2005-03-15,545,545,528.85,528.9,484.3351,1002,yahoo
3MINDIA,2005-03-16,530.05,540,530.05,535.15,490.0584,636,yahoo
3MINDIA,2005-03-17,540,540,529.1,530.55,485.846,800,yahoo
3MINDIA,2005-03-18,528.65,540,528.6,533.25,488.3185,264,yahoo
3MINDIA,2005-03-21,529.05,539,525,528.8,484.2435,295,yahoo
3MINDIA,2005-03-22,525.05,529.75,509.75,523.95,479.8022,797,yahoo
3MINDIA,2005-03-23,523,529.85,520,520,476.185,800,yahoo
3MINDIA,2005-03-24,521.05,526.95,520,522,478.0164,462,yahoo
3MINDIA,2005-03-28,544,544,507.5,516.8,473.2545,42,yahoo
3MINDIA,2005-03-29,510,520,495,510.05,467.0733,4254,yahoo
3MINDIA,2005-03-30,510,510,500,501,458.7859,471,yahoo
3MINDIA,2005-03-31,507,519,507,519,475.2692,282,yahoo
3MINDIA,2005-04-01,520,520,520,520,476.185,135,yahoo
3MINDIA,2005-04-04,537.75,537.85,530,533.95,488.9596,1070,yahoo
3MINDIA,2005-04-05,540,540,526.25,526.25,481.9083,110,yahoo
3MINDIA,2005-04-06,530,533,525.5,530,485.3423,426,yahoo
3MINDIA,2005-04-07,544,549.75,500,520,476.185,6751,yahoo
3MINDIA,2005-04-08,511.55,528,511,515.45,472.0184,48,yahoo
3MINDIA,2005-04-11,508.05,520,508.05,519.6,475.8186,246,yahoo
3MINDIA,2005-04-12,511.05,520.9,508,517.85,474.2161,1212,yahoo
3MINDIA,2005-04-13,521,521,515,515.15,471.7437,210,yahoo
3MINDIA,2005-04-15,510.5,520,506,518.3,474.6282,1033,yahoo
3MINDIA,2005-04-18,505,525,471.65,511.75,468.6301,492,yahoo
3MINDIA,2005-04-19,512,518,501.6,512,468.859,555,yahoo
3MINDIA,2005-04-20,506.8,518,506.8,514.95,471.5605,131,yahoo
3MINDIA,2005-04-21,490,515,490,510,467.0276,397,yahoo
3MINDIA,2005-04-22,464.1,528,464.1,528,483.5109,288,yahoo
3MINDIA,2005-04-25,518,534,510,530.45,485.7545,1571,yahoo
3MINDIA,2005-04-26,539,553,532,540,494.4998,1447,yahoo
3MINDIA,2005-04-27,530,550,530,545,499.0785,505,yahoo
3MINDIA,2005-04-28,535,550,535,535,489.9211,973,yahoo
