symbol,date,open,high,low,close,adj_close,volume,source
360ONE,2020-01-01,283.425,287.0875,279.2875,285.6875,233.9199,3180,yahoo
360ONE,2020-01-02,280,287.2375,280,284.175,232.6815,6644,yahoo
360ONE,2020-01-03,286.9875,311.9375,283,292.925,239.8459,57012,yahoo
360ONE,2020-01-06,297,297.4875,281.125,287.1625,235.1276,13708,yahoo
360ONE,2020-01-07,286.25,286.25,277.85,280.25,229.4677,58872,yahoo
360ONE,2020-01-08,269.05,280.6375,269.0375,277.3125,227.0625,19740,yahoo
360ONE,2020-01-09,279.9875,297.5,279.9875,294.4,241.0537,45632,yahoo
360ONE,2020-01-10,300,300,278,284.3875,232.8555,17744,yahoo
360ONE,2020-01-13,284.25,289.5,279.5,281.2125,230.2558,23980,yahoo
360ONE,2020-01-14,278.05,290,278,287.1875,235.1481,146164,yahoo
360ONE,2020-01-15,282.1375,297.25,282.1375,293.2875,240.1428,16636,yahoo
360ONE,2020-01-16,294.5125,305,290.275,302.225,247.4607,67456,yahoo
360ONE,2020-01-17,304.625,345.25,302.5,339.2375,277.7664,276092,yahoo
360ONE,2020-01-20,345,349.75,323.9875,337.8625,276.6406,92184,yahoo
360ONE,2020-01-21,333.9625,349.75,324.75,327.225,267.9307,43336,yahoo
360ONE,2020-01-22,331.775,335.9,327.5,328.6,269.0565,7864,yahoo
360ONE,2020-01-23,325.2,336.25,318.125,332,271.8405,58800,yahoo
360ONE,2020-01-24,332.025,332.025,325,329.7,269.9572,16952,yahoo
360ONE,2020-01-27,320.75,331.225,320.7375,326.8625,267.6338,93616,yahoo
360ONE,2020-01-28,332.425,332.425,325.25,326.225,267.1118,31748,yahoo
360ONE,2020-01-29,325,325,318.2375,320.525,264.4714,24232,yahoo
360ONE,2020-01-30,327.2375,339.3625,322,326.1125,269.0818,85964,yahoo
360ONE,2020-01-31,332.25,337.35,328,334.7375,276.1985,121920,yahoo
360ONE,2020-02-03,341.75,341.75,316.525,331.3,273.3622,80912,yahoo
360ONE,2020-02-04,337.2,342.5,331.8875,334.875,276.3119,43004,yahoo
360ONE,2020-02-05,336.2625,338.75,328.3625,337.4,278.3954,38732,yahoo
360ONE,2020-02-06,335.1625,347.5,335.1625,341.6125,281.8712,73732,yahoo
360ONE,2020-02-07,340.0125,358.6,340,348.6375,287.6676,76516,yahoo
360ONE,2020-02-10,355,373.75,351.65,367.675,303.3758,117452,yahoo
360ONE,2020-02-11,374.5,387.5,362.4875,382.9375,315.9693,85284,yahoo
360ONE,2020-02-12,373.75,389.75,373.75,386.7125,319.0841,56860,yahoo
360ONE,2020-02-13,391.2375,405,388.975,402.9625,332.4922,135488,yahoo
360ONE,2020-02-14,402.9625,411.75,392.5,396.6125,327.2527,50220,yahoo
360ONE,2020-02-17,396.25,397.7125,380,386.7125,319.0841,31900,yahoo
360ONE,2020-02-18,387.4875,393.75,362.4875,391.1375,322.7353,40944,yahoo
360ONE,2020-02-19,395.4875,415.9875,391.0625,404.1125,333.4412,365880,yahoo
360ONE,2020-02-20,407.25,411.625,395,397.3,327.8201,22900,yahoo
360ONE,2020-02-24,402.25,402.25,380,384.8125,317.5164,58696,yahoo
360ONE,2020-02-25,394.7375,394.7375,375,387.3,319.5688,72584,yahoo
360ONE,2020-02-26,387,387,378.9375,381.425,314.7213,19272,yahoo
360ONE,2020-02-27,377.75,387.5,368.8125,377.9875,311.8849,61712,yahoo
360ONE,2020-02-28,369.9625,373.75,360.5,365.9875,301.9834,1639812,yahoo
360ONE,2020-03-02,373.5,381.25,341.5,353.5,291.6798,125232,yahoo
360ONE,2020-03-03,366.55,366.75,360.475,363.3125,299.7762,50928,yahoo
360ONE,2020-03-04,361.25,369.75,357.0125,362.9375,299.4669,77636,yahoo
360ONE,2020-03-05,365.6125,386.7375,362.5,368.225,303.8297,74232,yahoo
360ONE,2020-03-06,358.25,381,347.3875,365.0875,301.2408,107344,yahoo
360ONE,2020-03-09,346.4,362.5,340.75,350.3125,289.0497,93300,yahoo
360ONE,2020-03-11,350,356,340.0125,349.6875,288.5341,59560,yahoo
360ONE,2020-03-12,348.5,348.5,291.6125,330.525,272.7227,218968,yahoo
360ONE,2020-03-13,280,325,264.425,308.1875,254.2915,103884,yahoo
360ONE,2020-03-16,296.45,304.4875,280.5625,291.35,240.3986,27756,yahoo
360ONE,2020-03-17,281.325,288,272.625,277.2625,228.7747,128684,yahoo
360ONE,2020-03-18,277.2625,285,237.75,247.7375,204.4131,44472,yahoo
360ONE,2020-03-19,214,248.5,198.2,202.825,167.3549,684068,yahoo
360ONE,2020-03-20,200,223.1,190.325,216.85,178.9272,80228,yahoo
360ONE,2020-03-23,195.25,213.75,195.175,196.05,161.7647,80340,yahoo
360ONE,2020-03-24,180,215.65,180,213.925,176.5137,44868,yahoo
360ONE,2020-03-25,221.7375,235.3125,212.775,234.7625,193.7072,134904,yahoo
360ONE,2020-03-26,231.75,252.5,211.2875,244.325,201.5974,63584,yahoo
360ONE,2020-03-27,252.5,252.5,235,239.9125,197.9565,1973464,yahoo
360ONE,2020-03-30,230.25,250,218.5,239.675,197.7605,21036,yahoo
360ONE,2020-03-31,236.275,252.5,236.275,251.45,207.4763,31364,yahoo
360ONE,2020-04-01,252.5,261.9375,242.5,254.7625,210.2095,34632,yahoo
360ONE,2020-04-03,256.75,266.7,240.25,242.9125,200.4319,6592,yahoo
360ONE,2020-04-07,243.75,254.9875,243.75,247.8375,204.4956,409212,yahoo
360ONE,2020-04-08,253.725,272.6125,243.5125,256.2125,211.406,16164,yahoo
360ONE,2020-04-09,263.975,268.75,246.7375,251.3875,207.4247,25952,yahoo
360ONE,2020-04-13,264.75,264.75,240.975,249.2875,205.692,15052,yahoo
360ONE,2020-04-15,254.75,258.35,242.5,245.95,202.9382,51464,yahoo
360ONE,2020-04-16,240,249.425,231.5375,233.3125,192.5107,53988,yahoo
360ONE,2020-04-17,237.5,246.25,232.5125,240.2625,198.2453,37792,yahoo
360ONE,2020-04-20,232.5,240.8125,225.2125,230.3875,190.0972,29824,yahoo
360ONE,2020-04-21,225,227.0625,218.75,219.7125,181.2891,46316,yahoo
360ONE,2020-04-22,215.5625,221.25,215.5625,219.0125,180.7115,28172,yahoo
360ONE,2020-04-23,237,238.8,224.6375,235.1625,194.0372,20500,yahoo
360ONE,2020-04-24,228.25,233.1125,220,222.55,183.6304,11860,yahoo
360ONE,2020-04-27,232.3125,232.3125,218.0625,220.15,181.6501,11816,yahoo
360ONE,2020-04-28,218.0625,234.75,212.25,224.675,185.3837,39668,yahoo
360ONE,2020-04-29,218.05,232.375,218.05,221.8125,183.0219,133420,yahoo
360ONE,2020-04-30,224.75,242.5,224.75,238.2625,196.595,74956,yahoo
360ONE,2020-05-04,231.3875,259.4375,225.2875,229.325,189.2206,139904,yahoo
360ONE,2020-05-05,232.25,233.6625,221.0875,227.4625,187.6838,11544,yahoo
360ONE,2020-05-06,225.0125,230.5625,218.2,220.7125,182.1142,10544,yahoo
360ONE,2020-05-07,220,221.275,217.4375,219.625,181.2169,13940,yahoo
360ONE,2020-05-08,213.8375,227.5,213.8375,218.925,180.6393,8712,yahoo
