symbol,date,open,high,low,close,adj_close,volume,source
360ONE,2021-01-01,254.2,258.75,252.0125,256.1625,219.0594,37996,yahoo
360ONE,2021-01-04,256.1625,264.7125,254,263.1875,225.0669,159456,yahoo
360ONE,2021-01-05,263.5,268.25,260.2625,265.2,226.7879,371964,yahoo
360ONE,2021-01-06,269.75,270,255.5,256.9875,219.7649,101504,yahoo
360ONE,2021-01-07,258.275,261.625,256.5,258.5,221.0583,48000,yahoo
360ONE,2021-01-08,261.225,265.8875,261.225,263.4625,225.3021,454232,yahoo
360ONE,2021-01-11,268.75,272.25,263.75,264.8625,226.4993,191516,yahoo
360ONE,2021-01-12,264.8625,268.1375,263.4125,264.7375,226.3924,102116,yahoo
360ONE,2021-01-13,266.0625,274.125,262.2375,271.5875,232.2502,271016,yahoo
360ONE,2021-01-14,270.75,274.975,266.45,269.925,230.8286,201200,yahoo
360ONE,2021-01-15,270,271.125,265.2,266.9625,228.2951,189024,yahoo
360ONE,2021-01-18,266.9625,267.475,261.25,263.6,225.4197,48340,yahoo
360ONE,2021-01-19,263.575,268.5,263.575,264.55,226.2321,692824,yahoo
360ONE,2021-01-20,266.6375,268.2625,262.5625,265.6625,227.1834,142076,yahoo
360ONE,2021-01-21,266.9875,273.75,261.475,262.7375,224.6821,127456,yahoo
360ONE,2021-01-22,263.425,265.925,253.1,257.3125,220.0429,50044,yahoo
360ONE,2021-01-25,258.5,258.5875,252.9,257.5625,220.2567,45152,yahoo
360ONE,2021-01-27,256.8125,260.475,250.25,254.175,217.3598,74412,yahoo
360ONE,2021-01-28,253.125,257.25,247.4625,250.2625,214.014,97116,yahoo
360ONE,2021-01-29,251.5125,257.5,249.125,253.475,216.7612,32880,yahoo
360ONE,2021-02-01,251.5,264.75,251.5,260.5125,222.7794,67440,yahoo
360ONE,2021-02-02,263.0875,275,260,266.525,227.921,258380,yahoo
360ONE,2021-02-03,270,272.475,264.0125,267.15,228.4555,123660,yahoo
360ONE,2021-02-04,262.75,269.3375,262.75,267.15,228.4555,64524,yahoo
360ONE,2021-02-05,276.75,286.25,266.975,282.625,241.689,1221784,yahoo
360ONE,2021-02-08,289.225,303,285.0125,294.9875,252.261,698944,yahoo
360ONE,2021-02-09,304.75,307.5,297.5125,300.7,257.146,1145096,yahoo
360ONE,2021-02-10,301.25,306.25,300.5,304.425,260.3315,132380,yahoo
360ONE,2021-02-11,297.5,330,297.5,310.4625,272.2006,257136,yahoo
